IMPACTS,52.483220,52.932200
YOURSELF,52.932200,53.510884
BUT,53.510884,53.770295
IF,53.770295,53.840136
IT'S,53.840136,54.329025
SOMETHING,54.329025,54.728118
THAT,54.728118,54.897732
IMPACTS,54.897732,55.256916
OTHER,55.256916,55.536281
PEOPLE,55.536281,56.474150
sp,56.474150,56.903175
UH,56.903175,57.262358
THEN,57.262358,57.641497
IT'S,57.641497,58.030612
REALLY,58.030612,58.838776
NOT,58.838776,59.018367
OKAY,59.018367,59.267800
JUST,59.267800,59.447392
TO,59.447392,59.527211
MAKE,59.527211,59.746712
A,59.746712,59.826531
MISTAKE,59.826531,60.534921
EVEN,60.534921,60.744444
IF,60.744444,60.834240
YOU,60.834240,60.963946
LEARN,60.963946,61.173469
FROM,61.173469,61.392971
IT,61.392971,61.732200
SO,61.732200,61.871882
IT,61.871882,61.941723
JUST,61.941723,62.181179
DEPENDS,62.181179,62.460544
ON,62.460544,62.729932
WHAT,62.729932,63.208844
THE,63.208844,63.268707
SITUATION,63.268707,63.797506
IS,63.797506,63.937188
AND,63.937188,64.216553
ITS,64.216553,64.875057
SCALE,64.875057,65.284127
AND,65.284127,65.463719
ITS,65.463719,65.643311
sp,65.643311,65.743084
IMPACT,65.743084,66.880499
ON,66.880499,67.179819
sp,67.179819,67.349433
OTHER,67.349433,67.439229
sp,67.439229,67.868254
PEOPLE,67.868254,68.347166
sp,68.347166,68.766213
